context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd,plotted_y,plotted_x
cap,Matched gap,0.039,258,276,18,123,152,135,124,0,0,29,30615326.90499036,30615373.90499036,47.0,230241.0965167473,11512.054825837367,241753.1513425847,319623.8135433683,127699.58399008236,102541.51252666498,0.0,18.0,0.24175315134258468
cap,General,0.04,258,276,18,123,154,135,122,0,0,31,30615326.90499036,35692098.05221893,5076771.1472285725,5320626.226304003,266031.3113152002,5586657.537619203,323062.5620368802,277200.0,692835.1494508056,4350591.076853197,18.0,5.586657537619203
cap,New technology,0.04,258,276,18,123,34,135,242,0,0,89,30615326.90499036,33390985.39282138,2775658.487831019,3726800.0,186340.0,3913140.0,78564.01776080608,277200.0,1370600.0,2079000.0,18.0,3.91314
cap,Matched gap,0.04,258,276,18,123,154,135,122,0,0,31,30615326.90499036,30615375.90499036,49.0,243904.07907542976,12195.203953771488,256099.28302920127,323062.5620368802,127699.58399008236,116204.49508534744,0.0,18.0,0.25609928302920126
cap,General,0.041,258,279,21,123,155,135,124,0,0,32,30615326.90499036,35825892.558451965,5210565.653461606,5508120.140935378,275406.0070467689,5783526.147982148,368704.3311261349,331485.0,733064.2871608523,4443570.853774527,21.0,5.7835261479821485
cap,New technology,0.041,258,279,21,123,31,135,248,0,0,92,30615326.90499036,33485574.869627926,2870247.9646375664,3914680.0,195734.0,4110414.0,115655.46286522516,331485.0,1452220.0,2130975.0,21.0,4.110414
cap,Matched gap,0.041,258,279,21,123,155,135,124,0,0,32,30615326.90499036,30615379.90499036,53.0,297607.4874737705,14880.374373688526,312487.86184745905,368704.3311261349,174286.68234759328,123320.80512617728,0.0,21.0,0.312487861847459
cap,General,0.042,258,279,21,123,156,135,123,0,0,33,30615326.90499036,35960354.938372165,5345028.033381812,5649761.531614257,282488.07658071286,5932249.6081949705,370414.99238590745,339570.00000000006,774410.9009184005,4535780.630695857,21.0,5.9322496081949705
cap,New technology,0.042,258,279,21,123,29,135,250,0,0,94,30615326.90499036,33581458.23552802,2966131.3305376647,4042500.000000001,202125.0000000001,4244625.000000001,111076.77395524867,339570.00000000006,1519980.0000000002,2182950.0000000005,21.0,4.244625000000001
cap,Matched gap,0.042,258,279,21,123,156,135,123,0,0,33,30615326.90499036,30615380.90499036,54.0,304787.49823244486,15239.374911622244,320026.8731440671,370414.99238590745,174286.68234759328,130500.81588485156,0.0,21.0,0.32002687314406714
cap,General,0.043,258,279,21,123,157,135,122,0,0,34,30615326.90499036,36094973.24795623,5479646.342965871,5791750.398340637,289587.51991703187,6081337.918257669,372120.8649860889,347655.0,816874.9907234499,4627220.407617187,21.0,6.081337918257669
cap,New technology,0.043,258,279,21,123,25,135,254,0,0,98,30615326.90499036,33678470.29867094,3063143.3936805823,4204970.0,210248.5,4415218.5,101879.7794188638,347655.0,1622390.0,2234925.0,21.0,4.4152185
cap,Matched gap,0.043,258,279,21,123,157,135,122,0,0,34,30615326.90499036,30615381.90499036,55.0,312159.0553747657,15607.952768738289,327767.00814350403,372120.8649860889,174286.68234759328,137872.37302717246,0.0,21.0,0.327767008143504
cap,General,0.044,258,280,22,123,159,135,121,0,0,36,30615326.90499036,36230145.849886045,5614818.944895687,5958671.214159544,297933.5607079772,6256604.774867521,390138.8052864985,372680.0,885041.0296210292,4700950.184538516,22.0,6.256604774867521
cap,New technology,0.044,258,280,22,123,24,135,256,0,0,99,30615326.90499036,33776866.67415847,3161539.7691681106,4336640.0,216832.0,4553472.0,114189.17486747046,372680.0,1677060.0,2286900.0,22.0,4.553472
cap,Matched gap,0.044,258,280,22,123,159,135,121,0,0,36,30615326.90499036,30615384.90499036,58.0,343910.26926385623,17195.513463192812,361105.7827270491,390138.8052864985,190873.66588607003,153036.60337778623,0.0,22.0,0.3611057827270491
cap,General,0.045,258,281,23,123,159,135,122,0,0,36,30615326.90499036,36365925.67878495,5750598.773794601,6111420.559935898,305571.0279967949,6416991.587932693,404745.9399547204,398475.0,905155.5984760524,4807789.961459845,23.0,6.416991587932693
cap,New technology,0.045,258,281,23,123,22,135,259,0,0,101,30615326.90499036,33876270.26038726,3260943.3553968905,4487175.0,224358.75,4711533.75,124161.98905586897,398475.0,1749825.0,2338875.0,23.0,4.71153375
cap,Matched gap,0.045,258,281,23,123,159,135,122,0,0,36,30615326.90499036,30615385.90499036,59.0,360880.78614129714,18044.039307064857,378924.8254483621,404745.9399547204,207844.18276351097,153036.60337778623,0.0,23.0,0.3789248254483621
cap,General,0.046,258,281,23,123,161,135,120,0,0,38,30615326.90499036,36501965.273335576,5886638.368345218,6263213.803897312,313160.69019486563,6576374.494092178,408132.37177692936,407330.0,976674.0655161352,4879209.738381175,23.0,6.576374494092177
cap,New technology,0.046,258,281,23,123,21,135,260,0,0,102,30615326.90499036,33976275.48853494,3360948.5835445803,4604600.0,230230.0,4834830.0,121836.35823082172,407330.0,1806420.0,2390850.0,23.0,4.83483
cap,Matched gap,0.046,258,281,23,123,161,135,120,0,0,38,30615326.90499036,30615387.90499036,61.0,376636.4355520948,18831.821777604742,395468.2573296996,408132.37177692936,207844.18276351097,168792.25278858398,0.0,23.0,0.3954682573296996
cap,General,0.047,258,281,23,123,162,135,119,0,0,39,30615326.90499036,36638141.734124325,6022814.829133967,6407536.312837448,320376.8156418724,6727913.128479321,409818.8571018842,416185.0,1024166.7975349408,4967184.515302507,23.0,6.7279131284793205
cap,New technology,0.047,258,281,23,123,19,135,262,0,0,104,30615326.90499036,34076786.82254432,3461459.9175539617,4740890.0,237044.5,4977934.5,117161.61852357734,416185.0,1881880.0,2442825.0,23.0,4.9779345
cap,Matched gap,0.047,258,281,23,123,162,135,119,0,0,39,30615326.90499036,30615388.90499036,62.0,384783.4837034794,19239.17418517397,404022.6578886534,409818.8571018842,207844.18276351097,176939.3009399685,0.0,23.0,0.4040226578886534
cap,General,0.048,258,281,23,123,163,135,118,0,0,40,30615326.90499036,36774474.62476912,6159147.719778759,6552206.297825082,327610.3148912541,6879816.612716337,411500.5662720525,425040.0,1072777.0056012473,5054389.292223835,23.0,6.879816612716337
cap,New technology,0.048,258,281,23,123,17,135,264,0,0,106,30615326.90499036,34178016.79281217,3562689.887821805,4878720.0,243936.0,5122656.0,112466.34472279451,425040.0,1958880.0,2494800.0,23.0,5.122656
cap,Matched gap,0.048,258,281,23,123,163,135,118,0,0,40,30615326.90499036,30615389.90499036,63.0,393121.5780463242,19656.07890231621,412777.6569486404,411500.5662720525,207844.18276351097,185277.3952828133,0.0,23.0,0.41277765694864044
cap,General,0.049,258,281,23,123,166,135,115,0,0,43,30615326.90499036,36911203.43699819,6295876.532007828,6714250.085187785,335712.5042593893,7049962.589447175,416538.10147993016,433895.0,1177261.016042619,5103094.069145164,23.0,7.049962589447175
cap,New technology,0.049,258,281,23,123,16,135,265,0,0,107,30615326.90499036,34280026.368157715,3664699.463167359,4999225.0,249961.25,5249186.25,110113.8225776939,433895.0,2018555.0,2546775.0,23.0,5.24918625
cap,Matched gap,0.049,258,281,23,123,166,135,115,0,0,43,30615326.90499036,30615392.90499036,66.0,418439.5531799563,20921.977658997814,439361.5308389541,416538.10147993016,207844.18276351097,210595.37041644537,0.0,23.0,0.4393615308389541
cap,General,0.05,258,282,24,123,166,135,116,0,0,43,30615326.90499036,37048257.07711312,6432930.172122769,6870525.597130394,343526.2798565197,7214051.876986913,431088.9272743964,462000.0,1201286.751063897,5207238.846066495,24.0,7.214051876986914
cap,New technology,0.05,258,282,24,123,13,135,269,0,0,110,30615326.90499036,34382857.50818379,3767530.603193436,5178250.0,258912.5,5437162.5,117569.9390822853,462000.0,2117500.0,2598750.0,24.0,5.4371625
cap,Matched gap,0.05,258,282,24,123,166,135,116,0,0,43,30615326.90499036,30615393.90499036,67.0,437662.4250076244,21883.12125038122,459545.5462580056,431088.9272743964,227067.054591179,210595.37041644537,0.0,24.0,0.4595455462580056
cap,General,0.051,258,282,24,123,166,135,116,0,0,43,30615326.90499036,37185667.58905573,6570340.684065376,7007936.109072999,350396.80545364995,7358332.91452665,431088.9272743964,471240.0,1225312.4860851746,5311383.6229878245,24.0,7.35833291452665
cap,New technology,0.051,258,282,24,123,13,135,269,0,0,110,30615326.90499036,34486422.50818379,3871095.603193436,5281815.0,264090.75,5545905.75,117569.9390822853,471240.0,2159850.0,2650725.0,24.0,5.54590575
cap,Matched gap,0.051,258,282,24,123,166,135,116,0,0,43,30615326.90499036,30615393.90499036,67.0,437662.4250076244,21883.12125038122,459545.5462580056,431088.9272743964,227067.054591179,210595.37041644537,0.0,24.0,0.4595455462580056
cap,General,0.052,258,282,24,123,167,135,115,0,0,44,30615326.90499036,37323195.08689669,6707868.18190633,7154380.998250641,357719.0499125321,7512100.048163174,432756.1290197187,480480.0,1278392.5983414866,5395508.399909157,24.0,7.512100048163174
cap,New technology,0.052,258,282,24,123,11,135,271,0,0,112,30615326.90499036,34590201.312128074,3974874.407137716,5425420.0,271271.0,5696691.0,112794.0111234134,480480.0,2242240.0,2702700.0,24.0,5.696691
cap,Matched gap,0.052,258,282,24,123,167,135,115,0,0,44,30615326.90499036,30615394.90499036,68.0,446580.8163443115,22329.040817215577,468909.8571615271,432756.1290197187,227067.054591179,219513.7617531325,0.0,24.0,0.4689098571615271
cap,General,0.053,258,283,25,123,167,135,116,0,0,44,30615326.90499036,37460928.9610627,6845602.056072343,7312370.248217001,365618.51241085,7677988.760627851,447281.1172148679,510125.0,1302977.0713865152,5499268.176830486,25.0,7.6779887606278505
cap,New technology,0.053,258,283,25,123,11,135,272,0,0,112,30615326.90499036,34694685.936327726,4079359.031337369,5550160.0,277508.0,5827668.0,127318.99931856264,510125.0,2285360.0,2754675.0,25.0,5.827668
cap,Matched gap,0.053,258,283,25,123,167,135,116,0,0,44,30615326.90499036,30615395.90499036,69.0,466837.1921446578,23341.85960723289,490179.05175189074,447281.1172148679,247323.43039152533,219513.7617531325,0.0,25.0,0.49017905175189075
cap,General,0.054,258,283,25,123,168,135,115,0,0,45,30615326.90499036,37599013.1776638,6983686.272673447,7459721.351465892,372986.0675732946,7832707.419039187,448939.5815774127,519750.0,1357733.3977140782,5582237.953751814,25.0,7.832707419039187
cap,New technology,0.054,258,283,25,123,9,135,274,0,0,114,30615326.90499036,34799611.83837032,4184284.9333799686,5696460.0,284823.0,5981283.0,122504.37381214873,519750.0,2370060.0,2806650.0,25.0,5.981283
cap,Matched gap,0.054,258,283,25,123,168,135,115,0,0,45,30615326.90499036,30615396.90499036,70.0,476105.078792446,23805.2539396223,499910.3327320683,448939.5815774127,247323.43039152533,228781.64840092068,0.0,25.0,0.4999103327320683
cap,General,0.055,258,283,25,123,169,135,114,0,0,46,30615326.90499036,37737283.07691448,7121956.171924129,7607419.930762289,380370.9965381145,7987790.927300404,450594.0011050093,529375.0,1413607.2000891436,5664437.7306731455,25.0,7.987790927300404
cap,New technology,0.055,258,283,25,123,9,135,274,0,0,114,30615326.90499036,34905101.83837032,4289774.933379969,5801950.0,290097.5,6092047.5,122504.37381214873,529375.0,2413950.0,2858625.0,25.0,6.0920475
cap,Matched gap,0.055,258,283,25,123,169,135,114,0,0,46,30615326.90499036,30615397.90499036,71.0,485534.7588381597,24276.737941907988,509811.4967800677,450594.0011050093,247323.43039152533,238211.3284466344,0.0,25.0,0.5098114967800677
cap,General,0.056,258,283,25,123,170,135,113,0,0,47,30615326.90499036,37875655.44285412,7260328.537863761,7755465.986106185,387773.2993053093,8143239.285411495,452242.2953986422,539000.0,1470598.4785117102,5745867.507594476,25.0,8.143239285411495
cap,New technology,0.056,258,283,25,123,8,135,275,0,0,115,30615326.90499036,35010779.85014091,4395452.945150553,5929000.0,296450.0,6225450.0,120079.93757767387,539000.0,2479400.0,2910600.0,25.0,6.22545
cap,Matched gap,0.056,258,283,25,123,170,135,113,0,0,47,30615326.90499036,30615398.90499036,72.0,495209.4482424232,24760.47241212116,519969.9206545444,452242.2953986422,247323.43039152533,247886.0178508978,0.0,25.0,0.5199699206545444
cap,General,0.057,258,284,26,123,170,135,114,0,0,47,30615326.90499036,38014318.49914832,7398991.59415797,7915901.450143794,395795.0725071897,8311696.522650983,466729.35779521504,570570.0,1496859.165627991,5848472.284515804,26.0,8.311696522650983
cap,New technology,0.057,258,284,26,123,7,135,277,0,0,116,30615326.90499036,35116921.81407293,4501594.909082571,6078765.0,303938.25,6382703.25,132130.5977373928,570570.0,2545620.0,2962575.0,26.0,6.38270325
cap,Matched gap,0.057,258,284,26,123,170,135,114,0,0,47,30615326.90499036,30615399.90499036,73.0,516982.85598582553,25849.14279929128,542831.9987851168,466729.35779521504,269096.83813492773,247886.0178508978,0.0,26.0,0.5428319987851168
cap,General,0.058,258,284,26,123,170,135,114,0,0,47,30615326.90499036,38153193.963185936,7537867.05819558,8054776.914181406,402738.84570907033,8457515.759890476,466729.35779521504,580580.0,1523119.8527442706,5951077.061437134,26.0,8.457515759890477
cap,New technology,0.058,258,284,26,123,6,135,278,0,0,117,30615326.90499036,35223869.14487291,4608542.239882552,6207740.0,310387.0,6518127.0,129689.76947865286,580580.0,2612610.0,3014550.0,26.0,6.518127
cap,Matched gap,0.058,258,284,26,123,170,135,114,0,0,47,30615326.90499036,30615399.90499036,73.0,516982.85598582553,25849.14279929128,542831.9987851168,466729.35779521504,269096.83813492773,247886.0178508978,0.0,26.0,0.5428319987851168
cap,General,0.059,258,284,26,123,171,135,113,0,0,48,30615326.90499036,38292075.65934597,7676748.754355613,8203902.921620305,410195.1460810152,8614098.067701321,468363.3865419828,590590.0,1582346.08326184,6030966.838358466,26.0,8.61409806770132
cap,New technology,0.059,258,284,26,123,6,135,278,0,0,117,30615326.90499036,35330899.14487291,4715572.239882552,6314770.0,315738.5,6630508.5,129689.76947865286,590590.0,2657655.0,3066525.0,26.0,6.6305085
cap,Matched gap,0.059,258,284,26,123,171,135,113,0,0,48,30615326.90499036,30615400.90499036,74.0,527228.1672646925,26361.408363234623,553589.5756279271,468363.3865419828,269096.83813492773,258131.3291297648,0.0,26.0,0.5535895756279271
cap,General,0.06,258,284,26,123,171,135,113,0,0,48,30615326.90499036,38431124.86140733,7815797.956416973,8342952.123681666,417147.6061840833,8760099.72986575,468363.3865419828,600600.0,1609165.5084018712,6133186.615279796,26.0,8.76009972986575
cap,New technology,0.06,258,284,26,123,4,135,280,0,0,119,30615326.90499036,35438267.060207255,4822940.155216895,6468000.0,323400.0,6791400.0,124762.94430453252,600600.0,2748900.0,3118500.0,26.0,6.7914
cap,Matched gap,0.06,258,284,26,123,171,135,113,0,0,48,30615326.90499036,30615400.90499036,74.0,527228.1672646925,26361.408363234623,553589.5756279271,468363.3865419828,269096.83813492773,258131.3291297648,0.0,26.0,0.5535895756279271
cap,General,0.061,258,284,26,123,171,135,113,0,0,48,30615326.90499036,38570174.063468695,7954847.158478335,8482001.325743027,424100.06628715136,8906101.39203018,468363.3865419828,610610.0,1635984.933541902,6235406.392201126,26.0,8.90610139203018
cap,New technology,0.061,258,284,26,123,4,135,280,0,0,119,30615326.90499036,35546067.060207255,4930740.155216895,6575800.0,328790.0,6904590.0,124762.94430453252,610610.0,2794715.0,3170475.0,26.0,6.90459
cap,Matched gap,0.061,258,284,26,123,171,135,113,0,0,48,30615326.90499036,30615400.90499036,74.0,527228.1672646925,26361.408363234623,553589.5756279271,468363.3865419828,269096.83813492773,258131.3291297648,0.0,26.0,0.5535895756279271
cap,General,0.062,258,284,26,123,174,135,110,0,0,51,30615326.90499036,38709382.86349168,8094055.958501323,8653365.80022201,432668.2900111005,9086034.09023311,473229.9042668014,620620.0,1766729.6310995542,6266016.169122454,26.0,9.08603409023311
cap,New technology,0.062,258,284,26,123,4,135,280,0,0,119,30615326.90499036,35653867.060207255,5038540.155216895,6683600.0,334180.0,7017780.0,124762.94430453252,620620.0,2840530.0,3222450.0,26.0,7.01778
cap,Matched gap,0.062,258,284,26,123,174,135,110,0,0,51,30615326.90499036,30615403.90499036,77.0,559386.8417206856,27969.34208603428,587356.18380672,473229.9042668014,269096.83813492773,290290.0035857578,0.0,26.0,0.58735618380672
cap,General,0.063,258,284,26,123,177,135,107,0,0,54,30615326.90499036,38849256.197754815,8233929.2927644625,8825772.702843491,441288.63514217455,9267061.337985666,478086.9746440611,630630.0,1900826.75679971,6294315.946043782,26.0,9.267061337985666
cap,New technology,0.063,258,284,26,123,3,135,281,0,0,120,30615326.90499036,35761796.333539665,5146469.428549305,6815655.0,340782.75,7156437.75,122269.66460910326,630630.0,2910600.0,3274425.0,26.0,7.15643775
cap,Matched gap,0.063,258,284,26,123,177,135,107,0,0,54,30615326.90499036,30615406.90499036,80.0,591923.4100790308,29596.17050395154,621519.5805829824,478086.9746440611,269096.83813492773,322826.5719441031,0.0,26.0,0.6215195805829824
cap,General,0.064,258,285,27,123,177,135,108,0,0,54,30615326.90499036,38989712.89570031,8374385.990709951,8990504.333047358,449525.216652368,9440029.549699727,492511.4739277596,665280.0,1930998.6100822457,6394225.722965114,27.0,9.440029549699727
cap,New technology,0.064,258,285,27,123,3,135,282,0,0,120,30615326.90499036,35870346.40128128,5255019.496290928,6948480.0,347424.0,7295904.0,136694.1638928018,665280.0,2956800.0,3326400.0,27.0,7.295904
cap,Matched gap,0.064,258,285,27,123,177,135,108,0,0,54,30615326.90499036,30615407.90499036,81.0,616199.3423374073,30809.967116870364,647009.3094542776,492511.4739277596,293372.77039330424,322826.5719441031,0.0,27.0,0.6470093094542776
