amplitude,context,om,policy,adcode,baseline_choice,choice_certified,viability_certified,nonviability_certified
0.05,cap,3.2,General20,340200,0,False,True,False
0.05,cap,3.2,General20,340300,0,False,True,False
0.05,cap,3.2,General20,340400,0,False,True,False
0.05,cap,3.2,General20,340500,0,False,True,False
0.05,cap,3.2,General20,340600,0,False,True,False
0.05,cap,3.2,General20,340700,0,False,True,False
0.05,cap,3.2,General20,340800,0,False,True,False
0.05,cap,3.2,General20,341000,0,False,True,False
0.05,cap,3.2,General20,341100,0,False,True,False
0.05,cap,3.2,General20,341200,0,False,True,False
0.05,cap,3.2,General20,341300,0,False,True,False
0.05,cap,3.2,General20,341500,0,False,True,False
0.05,cap,3.2,General20,341600,0,False,True,False
0.05,cap,3.2,General20,341700,0,False,True,False
0.05,cap,3.2,General20,341800,0,False,True,False
0.05,cap,3.2,General20,350100,0,False,True,False
0.05,cap,3.2,General20,350200,0,False,True,False
0.05,cap,3.2,General20,350300,0,False,True,False
0.05,cap,3.2,General20,350400,0,False,True,False
0.05,cap,3.2,General20,350500,0,False,True,False
0.05,cap,3.2,General20,350600,0,False,True,False
0.05,cap,3.2,General20,350700,0,False,True,False
0.05,cap,3.2,General20,350800,0,False,True,False
0.05,cap,3.2,General20,350900,0,False,True,False
0.05,cap,3.2,General20,360100,0,False,True,False
0.05,cap,3.2,General20,360200,0,False,True,False
0.05,cap,3.2,General20,360300,0,False,True,False
0.05,cap,3.2,General20,360400,0,False,True,False
0.05,cap,3.2,General20,360500,0,False,True,False
0.05,cap,3.2,General20,360600,0,False,True,False
0.05,cap,3.2,General20,360700,0,False,True,False
0.05,cap,3.2,General20,360800,0,False,True,False
0.05,cap,3.2,General20,360900,0,False,True,False
0.05,cap,3.2,General20,361000,0,False,True,False
0.05,cap,3.2,General20,361100,0,False,True,False
0.05,cap,3.2,General20,370100,0,False,True,False
0.05,cap,3.2,General20,370200,0,False,True,False
0.05,cap,3.2,General20,370300,0,False,True,False
0.05,cap,3.2,General20,370400,0,False,True,False
0.05,cap,3.2,General20,370500,0,False,True,False
0.05,cap,3.2,General20,370600,0,False,True,False
0.05,cap,3.2,General20,370700,0,False,True,False
0.05,cap,3.2,General20,370800,0,False,True,False
0.05,cap,3.2,General20,370900,0,False,True,False
0.05,cap,3.2,General20,371000,0,True,True,False
0.05,cap,3.2,General20,371100,0,False,True,False
0.05,cap,3.2,General20,371300,0,False,True,False
0.05,cap,3.2,General20,371400,0,False,True,False
0.05,cap,3.2,General20,371500,0,False,True,False
0.05,cap,3.2,General20,371600,0,False,True,False
0.05,cap,3.2,General20,371700,0,False,True,False
0.05,cap,3.2,General20,410100,0,False,True,False
0.05,cap,3.2,General20,410200,0,False,True,False
0.05,cap,3.2,General20,410300,0,False,True,False
0.05,cap,3.2,General20,410400,0,False,True,False
0.05,cap,3.2,General20,410500,0,False,True,False
0.05,cap,3.2,General20,410600,0,False,True,False
0.05,cap,3.2,General20,410700,0,False,True,False
0.05,cap,3.2,General20,410800,0,False,True,False
0.05,cap,3.2,General20,410900,0,False,True,False
0.05,cap,3.2,General20,411000,0,False,True,False
0.05,cap,3.2,General20,411100,0,False,True,False
0.05,cap,3.2,General20,411200,0,False,True,False
0.05,cap,3.2,General20,411300,0,False,True,False
0.05,cap,3.2,General20,411400,0,False,True,False
0.05,cap,3.2,General20,411500,0,False,True,False
0.05,cap,3.2,General20,411600,0,False,True,False
0.05,cap,3.2,General20,411700,0,False,True,False
0.05,cap,3.2,General20,420100,0,False,True,False
0.05,cap,3.2,General20,420200,0,False,True,False
0.05,cap,3.2,General20,420300,0,False,True,False
0.05,cap,3.2,General20,420500,0,False,True,False
0.05,cap,3.2,General20,420600,0,False,True,False
0.05,cap,3.2,General20,420700,0,False,True,False
0.05,cap,3.2,General20,420800,0,False,True,False
0.05,cap,3.2,General20,420900,0,False,True,False
0.05,cap,3.2,General20,421000,0,False,True,False
0.05,cap,3.2,General20,421100,0,False,True,False
0.05,cap,3.2,General20,421200,0,False,True,False
0.05,cap,3.2,General20,421300,0,False,True,False
0.05,cap,3.2,General20,422800,0,False,True,False
0.05,cap,3.2,General20,430100,0,False,True,False
0.05,cap,3.2,General20,430200,0,False,True,False
0.05,cap,3.2,General20,430300,0,False,True,False
0.05,cap,3.2,General20,430400,0,False,True,False
0.05,cap,3.2,General20,430500,0,False,True,False
0.05,cap,3.2,General20,430600,0,False,True,False
0.05,cap,3.2,General20,430700,0,False,True,False
0.05,cap,3.2,General20,430800,0,False,True,False
0.05,cap,3.2,General20,430900,0,False,True,False
0.05,cap,3.2,General20,431000,0,False,True,False
0.05,cap,3.2,General20,431100,0,False,True,False
0.05,cap,3.2,General20,431200,0,False,True,False
0.05,cap,3.2,General20,431300,0,False,True,False
0.05,cap,3.2,General20,433100,0,False,True,False
0.05,cap,3.2,General20,440100,0,False,True,False
0.05,cap,3.2,General20,440200,0,False,True,False
0.05,cap,3.2,General20,440300,0,False,True,False
0.05,cap,3.2,General20,440400,0,False,True,False
0.05,cap,3.2,General20,440500,0,False,True,False
0.05,cap,3.2,General20,440600,0,False,True,False
0.05,cap,3.2,General20,440700,0,False,True,False
0.05,cap,3.2,General20,440800,0,False,True,False
0.05,cap,3.2,General20,440900,0,False,True,False
0.05,cap,3.2,General20,441200,0,False,True,False
0.05,cap,3.2,General20,441300,0,False,True,False
0.05,cap,3.2,General20,441400,0,False,True,False
0.05,cap,3.2,General20,441500,0,False,True,False
0.05,cap,3.2,General20,441600,0,False,True,False
0.05,cap,3.2,General20,441700,0,False,True,False
0.05,cap,3.2,General20,441800,0,False,True,False
0.05,cap,3.2,General20,441900,0,False,True,False
0.05,cap,3.2,General20,442000,0,False,True,False
0.05,cap,3.2,General20,445100,0,False,True,False
0.05,cap,3.2,General20,445200,0,False,True,False
0.05,cap,3.2,General20,445300,0,False,True,False
0.05,cap,3.2,General20,450100,0,False,True,False
0.05,cap,3.2,General20,450200,0,False,True,False
0.05,cap,3.2,General20,450300,0,False,True,False
0.05,cap,3.2,General20,450400,0,False,True,False
0.05,cap,3.2,General20,450500,0,False,True,False
0.05,cap,3.2,General20,450600,0,False,True,False
0.05,cap,3.2,General20,450700,0,False,True,False
0.05,cap,3.2,General20,450800,0,False,True,False
0.05,cap,3.2,General20,450900,0,False,True,False
0.05,cap,3.2,General20,451000,0,False,True,False
0.05,cap,3.2,General20,451100,0,False,True,False
0.05,cap,3.2,General20,451200,0,False,True,False
0.05,cap,3.2,General20,451300,0,False,True,False
0.05,cap,3.2,General20,451400,0,False,True,False
0.05,cap,3.2,General20,460100,0,False,True,False
0.05,cap,3.2,General20,460200,0,False,True,False
0.05,cap,3.2,General20,460300,0,False,True,False
0.05,cap,3.2,General20,460400,0,False,True,False
0.05,cap,3.2,General20,500000,0,False,True,False
0.05,cap,3.2,General20,510100,0,False,True,False
0.05,cap,3.2,General20,510300,0,False,True,False
0.05,cap,3.2,General20,510400,0,False,True,False
0.05,cap,3.2,General20,510500,-1,False,False,False
0.05,cap,3.2,General20,510600,0,False,True,False
0.05,cap,3.2,General20,510700,0,False,True,False
0.05,cap,3.2,General20,510800,0,False,True,False
0.05,cap,3.2,General20,510900,0,False,True,False
0.05,cap,3.2,General20,511000,0,False,True,False
0.05,cap,3.2,General20,511100,-1,False,False,False
0.05,cap,3.2,General20,511300,0,False,True,False
0.05,cap,3.2,General20,511400,0,False,True,False
0.05,cap,3.2,General20,511500,-1,False,False,False
0.05,cap,3.2,General20,511600,0,False,False,False
0.05,cap,3.2,General20,511700,0,False,True,False
0.05,cap,3.2,General20,511800,0,False,True,False
0.05,cap,3.2,General20,511900,0,False,True,False
0.05,cap,3.2,General20,512000,0,False,True,False
0.05,cap,3.2,General20,513200,0,True,True,False
0.05,cap,3.2,General20,513300,0,True,True,False
0.05,cap,3.2,General20,513400,0,False,True,False
0.05,cap,3.2,General20,520100,0,False,True,False
0.05,cap,3.2,General20,520200,0,False,True,False
0.05,cap,3.2,General20,520300,-1,True,False,True
0.05,cap,3.2,General20,520400,0,False,True,False
0.05,cap,3.2,General20,520500,0,False,True,False
0.05,cap,3.2,General20,520600,0,False,False,False
0.05,cap,3.2,General20,522300,0,False,True,False
0.05,cap,3.2,General20,522600,0,False,True,False
0.05,cap,3.2,General20,522700,0,False,True,False
0.05,cap,3.2,General20,530100,0,False,True,False
0.05,cap,3.2,General20,530300,0,False,True,False
0.05,cap,3.2,General20,530400,0,False,True,False
0.05,cap,3.2,General20,530500,0,False,True,False
0.05,cap,3.2,General20,530600,0,False,True,False
0.05,cap,3.2,General20,530700,0,False,True,False
0.05,cap,3.2,General20,530800,0,False,True,False
0.05,cap,3.2,General20,530900,0,False,True,False
0.05,cap,3.2,General20,532300,0,False,True,False
0.05,cap,3.2,General20,532500,0,False,True,False
0.05,cap,3.2,General20,532600,0,False,True,False
0.05,cap,3.2,General20,532800,0,False,True,False
0.05,cap,3.2,General20,532900,0,False,True,False
0.05,cap,3.2,General20,533100,0,False,True,False
0.05,cap,3.2,General20,533300,0,False,True,False
0.05,cap,3.2,General20,533400,0,False,True,False
0.05,cap,3.2,General20,540100,0,True,True,False
0.05,cap,3.2,General20,540200,0,True,True,False
0.05,cap,3.2,General20,540300,0,True,True,False
0.05,cap,3.2,General20,540400,0,True,True,False
0.05,cap,3.2,General20,540500,0,True,True,False
0.05,cap,3.2,General20,540600,0,True,True,False
0.05,cap,3.2,General20,542500,0,True,True,False
0.05,cap,3.2,General20,610100,0,False,True,False
0.05,cap,3.2,General20,610200,0,False,True,False
0.05,cap,3.2,General20,610300,0,False,True,False
0.05,cap,3.2,General20,610400,0,False,True,False
0.05,cap,3.2,General20,610500,0,False,True,False
0.05,cap,3.2,General20,610600,0,False,True,False
0.05,cap,3.2,General20,610700,0,False,True,False
0.05,cap,3.2,General20,610800,0,True,True,False
0.05,cap,3.2,General20,610900,0,False,True,False
0.05,cap,3.2,General20,611000,0,False,True,False
0.05,cap,3.2,General20,620100,0,True,True,False
0.05,cap,3.2,General20,620200,0,True,True,False
0.05,cap,3.2,General20,620300,0,True,True,False
0.05,cap,3.2,General20,620400,0,True,True,False
0.05,cap,3.2,General20,620500,0,False,True,False
0.05,cap,3.2,General20,620600,0,True,True,False
0.05,cap,3.2,General20,620700,0,True,True,False
0.05,cap,3.2,General20,620800,0,False,True,False
0.05,cap,3.2,General20,620900,0,True,True,False
0.05,cap,3.2,General20,621000,0,False,True,False
0.05,cap,3.2,General20,621100,0,True,True,False
0.05,cap,3.2,General20,621200,0,False,True,False
0.05,cap,3.2,General20,622900,0,True,True,False
0.05,cap,3.2,General20,623000,0,True,True,False
0.05,cap,3.2,General20,630100,0,True,True,False
0.05,cap,3.2,General20,630200,0,True,True,False
0.05,cap,3.2,General20,632200,0,True,True,False
0.05,cap,3.2,General20,632300,0,True,True,False
0.05,cap,3.2,General20,632500,0,True,True,False
0.05,cap,3.2,General20,632600,0,True,True,False
0.05,cap,3.2,General20,632700,0,True,True,False
0.05,cap,3.2,General20,632800,0,True,True,False
0.05,cap,3.2,General20,640100,0,False,True,False
0.05,cap,3.2,General20,640200,0,False,True,False
0.05,cap,3.2,General20,640300,0,True,True,False
0.05,cap,3.2,General20,640400,0,True,True,False
0.05,cap,3.2,General20,640500,0,True,True,False
0.05,cap,3.2,General20,650100,0,False,True,False
0.05,cap,3.2,General20,650200,0,False,True,False
0.05,cap,3.2,General20,650400,0,False,True,False
0.05,cap,3.2,General20,650500,0,False,True,False
0.05,cap,3.2,General20,652300,0,False,True,False
0.05,cap,3.2,General20,652700,0,False,True,False
0.05,cap,3.2,General20,652800,0,False,True,False
0.05,cap,3.2,General20,652900,0,False,True,False
0.05,cap,3.2,General20,653000,0,False,True,False
0.05,cap,3.2,General20,653100,0,False,True,False
0.05,cap,3.2,General20,653200,0,False,True,False
0.05,cap,3.2,General20,654000,0,False,True,False
0.05,cap,3.2,General20,654200,0,False,True,False
0.05,cap,3.2,General20,654300,0,True,True,False
0.05,cap,3.2,New20,110000,1,False,True,False
0.05,cap,3.2,New20,120000,1,False,True,False
0.05,cap,3.2,New20,130100,1,False,True,False
0.05,cap,3.2,New20,130200,1,False,True,False
0.05,cap,3.2,New20,130300,1,False,True,False
0.05,cap,3.2,New20,130400,1,False,True,False
0.05,cap,3.2,New20,130500,1,False,True,False
0.05,cap,3.2,New20,130600,1,False,True,False
0.05,cap,3.2,New20,130700,1,False,True,False
0.05,cap,3.2,New20,130800,1,False,True,False
0.05,cap,3.2,New20,130900,1,False,True,False
0.05,cap,3.2,New20,131000,1,False,True,False
0.05,cap,3.2,New20,131100,1,False,True,False
0.05,cap,3.2,New20,140100,1,False,True,False
0.05,cap,3.2,New20,140200,1,False,True,False
0.05,cap,3.2,New20,140300,1,False,True,False
0.05,cap,3.2,New20,140400,1,False,True,False
0.05,cap,3.2,New20,140500,1,False,True,False
0.05,cap,3.2,New20,140600,1,False,True,False
0.05,cap,3.2,New20,140700,1,False,True,False
0.05,cap,3.2,New20,140800,1,False,True,False
0.05,cap,3.2,New20,140900,1,False,True,False
0.05,cap,3.2,New20,141000,1,False,True,False
0.05,cap,3.2,New20,141100,1,False,True,False
0.05,cap,3.2,New20,150100,1,False,True,False
0.05,cap,3.2,New20,150200,1,False,True,False
0.05,cap,3.2,New20,150300,1,False,True,False
0.05,cap,3.2,New20,150400,1,False,True,False
0.05,cap,3.2,New20,150500,1,False,True,False
0.05,cap,3.2,New20,150600,1,False,True,False
0.05,cap,3.2,New20,150700,1,False,True,False
0.05,cap,3.2,New20,150800,1,False,True,False
0.05,cap,3.2,New20,150900,1,False,True,False
0.05,cap,3.2,New20,152200,1,False,True,False
0.05,cap,3.2,New20,152500,1,False,True,False
0.05,cap,3.2,New20,152900,1,False,True,False
0.05,cap,3.2,New20,210100,1,False,True,False
0.05,cap,3.2,New20,210200,1,False,True,False
0.05,cap,3.2,New20,210300,1,False,True,False
0.05,cap,3.2,New20,210400,1,False,True,False
0.05,cap,3.2,New20,210500,1,False,True,False
0.05,cap,3.2,New20,210600,1,False,True,False
0.05,cap,3.2,New20,210700,1,False,True,False
0.05,cap,3.2,New20,210800,1,False,True,False
0.05,cap,3.2,New20,210900,1,False,True,False
0.05,cap,3.2,New20,211000,1,False,True,False
0.05,cap,3.2,New20,211100,1,False,True,False
0.05,cap,3.2,New20,211200,1,False,True,False
0.05,cap,3.2,New20,211300,1,False,True,False
0.05,cap,3.2,New20,211400,1,False,True,False
0.05,cap,3.2,New20,220100,1,False,True,False
0.05,cap,3.2,New20,220200,1,False,True,False
0.05,cap,3.2,New20,220300,1,False,True,False
0.05,cap,3.2,New20,220400,1,False,True,False
0.05,cap,3.2,New20,220500,1,False,True,False
0.05,cap,3.2,New20,220600,1,False,True,False
0.05,cap,3.2,New20,220700,1,False,True,False
0.05,cap,3.2,New20,220800,1,False,True,False
0.05,cap,3.2,New20,222400,1,False,True,False
0.05,cap,3.2,New20,230100,1,False,True,False
0.05,cap,3.2,New20,230200,1,False,True,False
0.05,cap,3.2,New20,230300,1,False,True,False
0.05,cap,3.2,New20,230400,1,False,True,False
0.05,cap,3.2,New20,230500,1,False,True,False
0.05,cap,3.2,New20,230600,1,False,True,False
0.05,cap,3.2,New20,230700,1,False,True,False
0.05,cap,3.2,New20,230800,1,False,True,False
0.05,cap,3.2,New20,230900,1,False,True,False
0.05,cap,3.2,New20,231000,1,False,True,False
0.05,cap,3.2,New20,231100,1,False,True,False
0.05,cap,3.2,New20,231200,1,False,True,False
0.05,cap,3.2,New20,232700,1,False,True,False
0.05,cap,3.2,New20,310000,1,False,True,False
0.05,cap,3.2,New20,320100,1,False,True,False
0.05,cap,3.2,New20,320200,1,False,True,False
0.05,cap,3.2,New20,320300,1,False,True,False
0.05,cap,3.2,New20,320400,1,False,True,False
0.05,cap,3.2,New20,320500,1,False,True,False
0.05,cap,3.2,New20,320600,1,False,True,False
0.05,cap,3.2,New20,320700,1,False,True,False
0.05,cap,3.2,New20,320800,1,False,True,False
0.05,cap,3.2,New20,320900,1,False,True,False
0.05,cap,3.2,New20,321000,1,False,True,False
0.05,cap,3.2,New20,321100,1,False,True,False
0.05,cap,3.2,New20,321200,1,False,True,False
0.05,cap,3.2,New20,321300,1,False,True,False
0.05,cap,3.2,New20,330100,1,False,True,False
0.05,cap,3.2,New20,330200,1,False,True,False
0.05,cap,3.2,New20,330300,1,False,True,False
0.05,cap,3.2,New20,330400,1,False,True,False
0.05,cap,3.2,New20,330500,1,False,True,False
0.05,cap,3.2,New20,330600,1,False,True,False
0.05,cap,3.2,New20,330700,1,False,True,False
0.05,cap,3.2,New20,330800,1,False,True,False
0.05,cap,3.2,New20,330900,1,False,True,False
0.05,cap,3.2,New20,331000,1,False,True,False
0.05,cap,3.2,New20,331100,1,False,True,False
0.05,cap,3.2,New20,340100,1,False,True,False
0.05,cap,3.2,New20,340200,1,False,True,False
0.05,cap,3.2,New20,340300,1,False,True,False
0.05,cap,3.2,New20,340400,1,False,True,False
0.05,cap,3.2,New20,340500,1,False,True,False
0.05,cap,3.2,New20,340600,1,False,True,False
0.05,cap,3.2,New20,340700,1,False,True,False
0.05,cap,3.2,New20,340800,1,False,True,False
0.05,cap,3.2,New20,341000,1,False,True,False
0.05,cap,3.2,New20,341100,1,False,True,False
0.05,cap,3.2,New20,341200,1,False,True,False
0.05,cap,3.2,New20,341300,1,False,True,False
0.05,cap,3.2,New20,341500,1,False,True,False
0.05,cap,3.2,New20,341600,1,False,True,False
0.05,cap,3.2,New20,341700,1,False,True,False
0.05,cap,3.2,New20,341800,1,False,True,False
0.05,cap,3.2,New20,350100,1,False,True,False
0.05,cap,3.2,New20,350200,1,False,True,False
0.05,cap,3.2,New20,350300,1,False,True,False
0.05,cap,3.2,New20,350400,1,False,True,False
0.05,cap,3.2,New20,350500,1,False,True,False
0.05,cap,3.2,New20,350600,1,False,True,False
0.05,cap,3.2,New20,350700,1,False,True,False
0.05,cap,3.2,New20,350800,1,False,True,False
0.05,cap,3.2,New20,350900,1,False,True,False
0.05,cap,3.2,New20,360100,1,False,True,False
0.05,cap,3.2,New20,360200,1,False,True,False
